64	84	97	81	54	75	100	80	76	73	98	89	67	90	99	60	46	74	91	92	8	48	5	43	78	47	42	32	39	6	38	4	9	44	28	25	61	63	30	1	23	36	31	45	69	27	21	20	17	26	12	35	15	14	22	11	85	24	29	68	16	37	57	33	71	56	96	58	3	41	87	49	66	86	50	77	70	79	53	93	55	88	82	95	94	72	51	83	52	65	2	19	18	59	10	13	40	7	62	34
48	85	89	73	68	52	75	63	44	55	53	71	59	40	56	58	83	65	90	54	86	36	74	79	84	35	29	33	34	67	24	91	46	41	1	62	14	38	11	4	37	12	57	42	9	31	45	16	82	19	5	18	72	26	7	88	8	51	17	3	87	20	60	22	10	6	21	25	23	2	99	96	61	76	94	80	93	92	66	78	49	64	43	97	98	100	77	69	81	70	47	95	50	32	27	13	28	39	30	15
80	96	73	97	87	77	88	91	78	79	95	98	69	90	86	93	94	56	100	99	18	54	22	50	42	8	57	9	25	7	75	66	58	27	74	46	65	84	21	55	32	39	26	59	24	4	13	11	16	49	29	47	53	38	41	62	34	72	43	3	81	5	45	1	67	6	61	35	15	20	48	68	70	14	23	37	71	83	51	31	2	44	30	82	64	36	63	85	76	12	19	10	92	89	28	60	40	17	52	33
73	65	71	80	68	53	75	98	93	84	100	85	81	97	69	78	82	88	46	95	5	52	59	20	29	56	19	7	30	34	51	28	8	23	9	13	49	37	41	17	11	64	66	10	38	35	18	6	47	27	1	50	62	77	3	16	43	39	86	45	15	26	25	54	57	14	32	87	44	42	60	48	96	76	55	92	61	94	90	72	79	67	74	70	83	58	36	99	89	63	4	40	22	24	2	91	21	31	12	33
76	57	94	58	91	48	15	96	75	39	78	44	86	72	60	70	87	83	100	55	7	26	42	30	95	69	22	41	51	67	16	9	8	61	64	34	90	10	63	3	33	24	2	43	6	66	18	20	14	54	31	28	89	40	1	17	36	5	32	21	13	82	11	29	71	23	98	65	19	12	46	80	45	99	59	56	53	37	52	79	88	50	68	47	84	38	73	74	77	25	4	97	62	27	85	81	93	49	35	92
67	89	55	94	100	49	79	96	83	80	93	61	58	33	70	66	54	99	97	72	34	60	25	3	5	43	53	30	6	28	1	29	23	40	46	77	45	56	17	73	78	32	51	44	13	14	38	31	8	39	52	82	15	42	65	4	10	50	27	41	36	12	9	19	85	37	16	22	2	26	64	87	90	92	88	48	75	86	74	95	68	76	71	81	69	84	63	62	98	59	7	35	24	47	57	11	21	18	91	20
92	60	97	71	86	73	78	75	77	52	48	88	98	79	76	95	89	64	85	84	46	38	32	74	40	63	17	47	11	14	49	4	24	5	41	16	23	6	1	56	37	7	8	22	80	62	30	83	10	39	28	26	2	36	43	33	25	87	51	12	3	19	9	55	31	21	18	59	50	27	91	99	70	96	53	93	68	66	67	82	61	44	100	81	45	65	58	57	94	72	69	54	15	90	20	42	29	13	34	35
79	88	64	80	65	73	82	72	92	63	76	59	81	71	60	40	94	90	67	77	17	45	5	3	26	8	6	20	18	99	7	19	89	38	46	2	12	23	95	42	49	43	4	29	36	35	24	70	33	75	16	28	27	14	21	10	53	1	39	9	32	34	44	100	98	48	62	13	37	41	51	61	52	68	66	55	69	58	86	87	91	78	47	57	85	96	84	83	30	54	93	97	50	11	74	56	22	31	15	25
97	96	94	32	76	86	99	46	26	85	70	93	89	48	71	81	62	54	57	55	38	68	39	45	12	1	15	28	31	63	64	27	49	36	69	42	59	72	5	30	7	44	20	35	90	91	22	50	18	34	8	3	74	14	56	87	47	9	84	58	29	6	92	13	2	25	60	24	43	19	51	67	98	53	75	16	65	100	83	73	95	66	23	77	41	17	79	82	88	52	10	21	80	4	40	37	61	78	33	11
86	31	69	24	94	45	19	51	13	95	46	73	58	59	44	87	48	43	89	82	23	9	40	62	28	20	27	63	41	52	8	56	50	81	42	16	5	65	83	60	74	11	34	4	22	3	85	70	33	14	96	47	29	18	25	30	1	72	17	12	38	90	55	49	6	26	53	64	78	68	93	76	80	91	71	57	54	84	100	92	77	88	75	79	98	99	39	61	97	66	10	35	36	37	67	15	32	21	7	2
